"Open/CloseIndicator","Notes/Codes","CurrencyPrimary","FXRateToBase","AssetClass","Symbol","Description","Conid","SecurityID","SecurityIDType","CUSIP","ISIN","FIGI","ListingExchange","UnderlyingConid","UnderlyingSymbol","UnderlyingSecurityID","UnderlyingListingExchange","Issuer","IssuerCountryCode","TradeID","Multiplier","Strike","ReportDate","Expiry","DateTime","TradeDate","SettleDateTarget","Exchange","Quantity","TradePrice","TradeMoney","Proceeds","Taxes","IBCommission","IBCommissionCurrency","NetCash","ClosePrice","CostBasis","FifoPnlRealized","MtmPnl","Buy/Sell","IBOrderID","TransactionID","RelatedTransactionID","HoldingPeriodDateTime","WhenRealized","WhenReopened","OrderType","AccruedInterest","ChangeInQuantity"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6265305672","1","","05/01/2024","","05/01/2024 15:51:38","05/01/2024","05/03/2024","NYSE","-100","10.45","-1045","1045","0","-0.52496","USD","1044.47504","10.29","-206.26","838.21504","16","SELL","3239805737","27444842757","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6265306233","1","","05/01/2024","","05/01/2024 15:51:40","05/01/2024","05/03/2024","NYSE","-200","10.45","-2090","2090","0","-1.04992","USD","2088.95008","10.29","-412.52","1676.43008","32","SELL","3239805737","27444843154","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6265306474","1","","05/01/2024","","05/01/2024 15:51:42","05/01/2024","05/03/2024","NYSE","-57","10.45","-595.65","595.65","0","-0.2992272","USD","595.3507728","10.29","-117.5682","477.782573","9.12","SELL","3239805737","27444843975","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6265320619","1","","05/01/2024","","05/01/2024 15:52:08","05/01/2024","05/03/2024","NYSE","-47","10.45","-491.15","491.15","0","-0.2467312","USD","490.9032688","10.29","-96.9422","393.961069","7.52","SELL","3239805737","27444906138","","","","","LMT","0","0"
"O","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6266618240","1","","05/02/2024","","05/02/2024 09:48:12","05/02/2024","05/06/2024","NYSE","1000","7.45","7450","-7450","0","-5","USD","-7455","7.97","7455","0","520","BUY","3240555455","27453793445","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267005074","1","","05/02/2024","","05/02/2024 10:14:18","05/02/2024","05/06/2024","NYSE","400","7.1","2840","-2840","0","-2","USD","-2842","7.97","2842","0","348","BUY","3240783063","27454908367","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267005200","1","","05/02/2024","","05/02/2024 10:14:18","05/02/2024","05/06/2024","NYSE","100","7.1","710","-710","0","-0.5","USD","-710.5","7.97","710.5","0","87","BUY","3240783063","27454908417","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267005207","1","","05/02/2024","","05/02/2024 10:14:21","05/02/2024","05/06/2024","NYSE","94","7.1","667.4","-667.4","0","-0.47","USD","-667.87","7.97","667.87","0","81.78","BUY","3240783063","27454908806","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267018361","1","","05/02/2024","","05/02/2024 10:14:21","05/02/2024","05/06/2024","NYSE","400","7.1","2840","-2840","0","-2","USD","-2842","7.97","2842","0","348","BUY","3240783063","27454949829","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267295716","1","","05/02/2024","","05/02/2024 10:40:23","05/02/2024","05/06/2024","NYSE","6","7.1","42.6","-42.6","0","-0.03","USD","-42.63","7.97","42.63","0","5.22","BUY","3240783063","27455750378","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485625","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","3","7.15","21.45","-21.45","0","-0.2145","USD","-21.6645","7.97","21.6645","0","2.46","BUY","3241040996","27456350718","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485670","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","100","7.15","715","-715","0","-0.7855","USD","-715.7855","7.97","715.7855","0","82","BUY","3241040996","27456350777","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485700","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","50","7.15","357.5","-357.5","0","0","USD","-357.5","7.97","357.5","0","41","BUY","3241040996","27456350819","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485752","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","50","7.15","357.5","-357.5","0","-0.015","USD","-357.515","7.97","357.515","0","41","BUY","3241040996","27456350859","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485776","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","592","7.15","4232.8","-4232.8","0","-2.96","USD","-4235.76","7.97","4235.76","0","485.44","BUY","3241040996","27456350868","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485827","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","30","7.15","214.5","-214.5","0","-0.15","USD","-214.65","7.97","214.65","0","24.6","BUY","3241040996","27456350902","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485877","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","120","7.15","858","-858","0","-0.6","USD","-858.6","7.97","858.6","0","98.4","BUY","3241040996","27456351012","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485918","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","25","7.15","178.75","-178.75","0","-0.125","USD","-178.875","7.97","178.875","0","20.5","BUY","3241040996","27456351050","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267485983","1","","05/02/2024","","05/02/2024 11:00:26","05/02/2024","05/06/2024","NYSE","30","7.15","214.5","-214.5","0","-0.15","USD","-214.65","7.97","214.65","0","24.6","BUY","3241040996","27456351144","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6267994549","1","","05/02/2024","","05/02/2024 12:16:13","05/02/2024","05/06/2024","DRCTEDGE","600","7.06","4236","-4236","0","-3","USD","-4239","7.97","4239","0","546","BUY","3241322665","27458127465","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6268000809","1","","05/02/2024","","05/02/2024 12:17:33","05/02/2024","05/06/2024","NYSE","250","7.06","1765","-1765","0","-1.25","USD","-1766.25","7.97","1766.25","0","227.5","BUY","3241322665","27458143255","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6268017191","1","","05/02/2024","","05/02/2024 12:20:16","05/02/2024","05/06/2024","NYSE","100","7.06","706","-706","0","-0.5","USD","-706.5","7.97","706.5","0","91","BUY","3241322665","27458186306","","","","","LMT","0","0"
"O","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6268017772","1","","05/02/2024","","05/02/2024 12:21:05","05/02/2024","05/06/2024","NYSE","50","7.06","353","-353","0","-0.25","USD","-353.25","7.97","353.25","0","45.5","BUY","3241322665","27458187123","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307138368","1","","05/16/2024","","05/16/2024 12:43:00","05/16/2024","05/20/2024","NYSE","-644","9.22","-5937.68","5937.68","0","-3.37440544","USD","5934.30559456","9.21","-1328.3144","4605.991195","6.44","SELL","3263206409","27621751694","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307138421","1","","05/16/2024","","05/16/2024 12:43:00","05/16/2024","05/20/2024","NYSE","-356","9.22","-3282.32","3282.32","0","-1.86535456","USD","3280.45464544","9.21","-734.2856","2546.169045","3.56","SELL","3263206409","27621751697","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307145590","1","","05/16/2024","","05/16/2024 12:44:27","05/16/2024","05/20/2024","DARK","-1000","9.215","-9215","9215","0","-5.23972","USD","9209.76028","9.21","-2062.84","7146.92028","5","SELL","3263211033","27621769583","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307191117","1","","05/16/2024","","05/16/2024 12:52:45","05/16/2024","05/20/2024","NYSE","-1000","9.27","-9270","9270","0","-5.24016","USD","9264.75984","9.21","-1815","7449.75984","60","SELL","3263235648","27621885588","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307208504","1","","05/16/2024","","05/16/2024 12:55:39","05/16/2024","05/20/2024","NYSE","-189","9.32","-1761.48","1761.48","0","-1.04546584","USD","1760.43453416","9.21","-343.035","1417.399534","20.79","SELL","3263244543","27621932308","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307208530","1","","05/16/2024","","05/16/2024 12:55:39","05/16/2024","05/20/2024","NYSE","-661","9.32","-6160.52","6160.52","0","-3.40901016","USD","6157.11098984","9.21","-1202.22921","4954.881781","72.71","SELL","3263244543","27621932314","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307208540","1","","05/16/2024","","05/16/2024 12:55:39","05/16/2024","05/20/2024","NYSE","-150","9.32","-1398","1398","0","-0.786084","USD","1397.213916","9.21","-273.5295","1123.684416","16.5","SELL","3263244543","27621932317","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307374371","1","","05/16/2024","","05/16/2024 13:22:33","05/16/2024","05/20/2024","NYSE","-1000","9.3","-9300","9300","0","-5.2404","USD","9294.7596","9.21","-1824.71629","7470.04331","90","SELL","3263335136","27622550020","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307375558","1","","05/16/2024","","05/16/2024 13:22:57","05/16/2024","05/20/2024","DARK","-1000","9.3","-9300","9300","0","-5.2404","USD","9294.7596","9.21","-1825","7469.759601","90","SELL","3263335818","27622553674","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307416226","1","","05/16/2024","","05/16/2024 13:27:14","05/16/2024","05/20/2024","NYSE","-1000","9.31","-9310","9310","0","-5.24048","USD","9304.75952","9.21","-1825","7479.75952","100","SELL","3263359265","27622741319","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307451971","1","","05/16/2024","","05/16/2024 13:32:55","05/16/2024","05/20/2024","NYSE","-126","9.35","-1178.1","1178.1","0","-1.0303408","USD","1177.0696592","9.21","-217.46","959.609659","17.64","SELL","3263379139","27622891302","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307451973","1","","05/16/2024","","05/16/2024 13:32:55","05/16/2024","05/20/2024","NYSE","-235","9.35","-2197.25","2197.25","0","-0.861588","USD","2196.388412","9.21","-404.143","1792.245412","32.9","SELL","3263379139","27622891310","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6307452006","1","","05/16/2024","","05/16/2024 13:32:55","05/16/2024","05/20/2024","NYSE","-639","9.35","-5974.65","5974.65","0","-3.3488712","USD","5971.3011288","9.21","-1100.697","4870.604129","89.46","SELL","3263379139","27622891365","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716533","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-65","9.18","-596.7","596.7","0","-1.0155636","USD","595.6844364","9.44","-111.9495","483.734936","-16.9","SELL","3264626906","27633930410","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716544","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","DRCTEDGE","-130","9.22","-1198.6","1198.6","0","-0.0311688","USD","1198.5688312","9.44","-223.899","974.669831","-28.6","SELL","3264626906","27633930427","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716548","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-60","9.18","-550.8","550.8","0","-0.2893664","USD","550.5106336","9.44","-103.338","447.172634","-15.6","SELL","3264626906","27633930443","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716576","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-15","9.18","-137.7","137.7","0","-0.0785916","USD","137.6214084","9.44","-25.8345","111.786908","-3.9","SELL","3264626906","27633931774","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716596","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-45","9.18","-413.1","413.1","0","-0.2357748","USD","412.8642252","9.44","-77.5035","335.360725","-11.7","SELL","3264626906","27633931793","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716612","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-25","9.18","-229.5","229.5","0","-0.130986","USD","229.369014","9.44","-43.0575","186.311514","-6.5","SELL","3264626906","27633931811","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716613","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-25","9.18","-229.5","229.5","0","-0.130986","USD","229.369014","9.44","-43.0575","186.311514","-6.5","SELL","3264626906","27633931831","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716655","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-25","9.18","-229.5","229.5","0","-0.130986","USD","229.369014","9.44","-43.0575","186.311514","-6.5","SELL","3264626906","27633931850","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309716668","1","","05/17/2024","","05/17/2024 09:51:41","05/17/2024","05/21/2024","NYSE","-15","9.18","-137.7","137.7","0","-0.0785916","USD","137.6214084","9.44","-25.798","111.823409","-3.9","SELL","3264626906","27633931870","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309771853","1","","05/17/2024","","05/17/2024 09:55:24","05/17/2024","05/21/2024","NYSE","-1","9.18","-9.18","9.18","0","-0.00523944","USD","9.17476056","9.44","-1.715","7.459761","-0.26","SELL","3264626906","27634122377","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309823330","1","","05/17/2024","","05/17/2024 09:58:09","05/17/2024","05/21/2024","NYSE","-150","9.18","-1377","1377","0","-0.785916","USD","1376.214084","9.44","-257.81","1118.404084","-39","SELL","3264626906","27634268848","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309823387","1","","05/17/2024","","05/17/2024 09:58:09","05/17/2024","05/21/2024","NYSE","-66","9.18","-605.88","605.88","0","-0.34580304","USD","605.53419696","9.44","-113.85","491.684197","-17.16","SELL","3264626906","27634268892","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6309823568","1","","05/17/2024","","05/17/2024 09:58:09","05/17/2024","05/21/2024","NYSE","-378","9.18","-3470.04","3470.04","0","-1.98050832","USD","3468.05949168","9.44","-650.05","2818.009492","-98.28","SELL","3264626906","27634268961","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311090206","1","","05/17/2024","","05/17/2024 12:00:17","05/17/2024","05/21/2024","NYSE","-207","9.32","-1929.24","1929.24","0","-1.08479592","USD","1928.15520408","9.44","-357.075","1571.080204","-24.84","SELL","3265373675","27637946233","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311090207","1","","05/17/2024","","05/17/2024 12:00:17","05/17/2024","05/21/2024","NYSE","-207","9.32","-1929.24","1929.24","0","-1.08479592","USD","1928.15520408","9.44","-357.075","1571.080204","-24.84","SELL","3265373675","27637946234","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311090215","1","","05/17/2024","","05/17/2024 12:00:17","05/17/2024","05/21/2024","NYSE","-414","9.32","-3858.48","3858.48","0","-2.16959184","USD","3856.31040816","9.44","-714.15","3142.160408","-49.68","SELL","3265373675","27637946235","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311090221","1","","05/17/2024","","05/17/2024 12:00:17","05/17/2024","05/21/2024","NYSE","-107","9.32","-997.24","997.24","0","-0.56073992","USD","996.67926008","9.44","-184.575","812.10426","-12.84","SELL","3265373675","27637946236","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311090228","1","","05/17/2024","","05/17/2024 12:00:17","05/17/2024","05/21/2024","NYSE","-65","9.32","-605.8","605.8","0","-0.3406364","USD","605.4593636","9.44","-112.125","493.334364","-7.8","SELL","3265373675","27637946237","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311097516","1","","05/17/2024","","05/17/2024 12:01:22","05/17/2024","05/21/2024","DARK","-1000","9.35","-9350","9350","0","-5.2408","USD","9344.7592","9.44","-1725","7619.7592","-90","SELL","3265377682","27637971836","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311152027","1","","05/17/2024","","05/17/2024 12:09:20","05/17/2024","05/21/2024","NYSE","-433","9.37","-4057.21","4057.21","0","-2.26933568","USD","4054.94066432","9.44","-746.925","3308.015664","-30.31","SELL","3265407165","27638129000","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311152177","1","","05/17/2024","","05/17/2024 12:09:20","05/17/2024","05/21/2024","NYSE","-494","9.37","-4628.78","4628.78","0","-2.58903424","USD","4626.19096576","9.44","-852.15","3774.040966","-34.58","SELL","3265407165","27638129004","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311152272","1","","05/17/2024","","05/17/2024 12:09:20","05/17/2024","05/21/2024","NYSE","-73","9.37","-684.01","684.01","0","-0.38259008","USD","683.62740992","9.44","-125.925","557.70241","-5.11","SELL","3265407165","27638129009","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311300854","1","","05/17/2024","","05/17/2024 12:33:05","05/17/2024","05/21/2024","NYSE","-600","9.42","-5652","5652","0","-3.144816","USD","5648.855184","9.44","-1020.19","4628.665185","-12","SELL","3265499779","27638576420","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311300857","1","","05/17/2024","","05/17/2024 12:33:05","05/17/2024","05/21/2024","NYSE","-400","9.42","-3768","3768","0","-2.096544","USD","3765.903456","9.44","-682.64","3083.263456","-8","SELL","3265499779","27638576430","","","","","LMT","0","0"
"C","","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6311470961","1","","05/17/2024","","05/17/2024 12:59:37","05/17/2024","05/21/2024","DARK","-1000","9.402","-9402","9402","0","-5.241216","USD","9396.758784","9.44","-1685","7711.758784","-38","SELL","3265591440","27639040807","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6312544922","1","","05/17/2024","","05/17/2024 15:51:38","05/17/2024","05/21/2024","NYSE","-61","9.47","-577.67","577.67","0","-1.01474736","USD","576.65525264","9.44","-102.785","473.870253","1.83","SELL","3266153913","27642484718","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6312556928","1","","05/17/2024","","05/17/2024 15:51:38","05/17/2024","05/21/2024","NYSE","-83","9.47","-786.01","786.01","0","-0.02006608","USD","785.98993392","9.44","-139.855","646.134934","2.49","SELL","3266153913","27642515443","","","","","LMT","0","0"
"C","P","USD","1","STK","HRTG","HERITAGE INSURANCE HOLDINGS","152388751","US42727J1025","ISIN","42727J102","US42727J1025","BBG006D4PF48","NYSE","","","","","","US","6312556907","1","","05/17/2024","","05/17/2024 15:51:39","05/17/2024","05/21/2024","NYSE","-100","9.47","-947","947","0","-0.244176","USD","946.755824","9.44","-168.5","778.255824","3","SELL","3266153913","27642515471","","","","","LMT","0","0"
