Open/CloseIndicator,Notes/Codes,CurrencyPrimary,FXRateToBase,AssetClass,Symbol,SecurityID,SecurityIDType,Quantity,Description,TradeID,Multiplier,Strike,ReportDate,Expiry,DateTime,TradeDate,SettleDateTarget,Exchange,TradePrice,TradeMoney,Proceeds,Taxes,IBCommission,IBCommissionCurrency,NetCash,ClosePrice,CostBasis,FifoPnlRealized,MtmPnl,Buy/Sell,IBOrderID,TransactionID,RelatedTransactionID,HoldingPeriodDateTime,WhenRealized,WhenReopened,OrderType,AccruedInterest,ChangeInQuantity,CUSIP,ISIN,FIGI
O,P,USD,1,STK,BOC,US1010441053,ISIN,460,BOSTON OMAHA CORP-CL A,6409108478,1,,6/21/2024,,6/21/2024 14:40,6/21/2024,6/24/2024,NYSE,13.84,6366.4,-6366.4,0,-2.3,USD,-6368.7,13.9,6368.7,0,27.6,BUY,3322128669,28047329827,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,282,BOSTON OMAHA CORP-CL A,6409108489,1,,6/21/2024,,6/21/2024 14:40,6/21/2024,6/24/2024,NYSE,13.84,3902.88,-3902.88,0,-1.41,USD,-3904.29,13.9,3904.29,0,16.92,BUY,3322128669,28047329830,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,42,BOSTON OMAHA CORP-CL A,6409108918,1,,6/21/2024,,6/21/2024 14:41,6/21/2024,6/24/2024,NYSE,13.82,580.44,-580.44,0,-1,USD,-581.44,13.9,581.44,0,3.36,BUY,3322252701,28047330257,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,74,BOSTON OMAHA CORP-CL A,6409113176,1,,6/21/2024,,6/21/2024 14:42,6/21/2024,6/24/2024,NYSE,13.82,1022.68,-1022.68,0,0,USD,-1022.68,13.9,1022.68,0,5.92,BUY,3322252701,28047339780,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,825,BOSTON OMAHA CORP-CL A,6409113252,1,,6/21/2024,,6/21/2024 14:42,6/21/2024,6/24/2024,NYSE,13.82,11401.5,-11401.5,0,-3.705,USD,-11405.205,13.9,11405.205,0,66,BUY,3322252701,28047339878,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,59,BOSTON OMAHA CORP-CL A,6409113260,1,,6/21/2024,,6/21/2024 14:42,6/21/2024,6/24/2024,NYSE,13.82,815.38,-815.38,0,-0.295,USD,-815.675,13.9,815.675,0,4.72,BUY,3322252701,28047339890,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,69,BOSTON OMAHA CORP-CL A,6412872741,1,,6/24/2024,,6/24/2024 12:05,6/24/2024,6/25/2024,NYSE,13.87,957.03,-957.03,0,-1,USD,-958.03,13.99,958.03,0,8.28,BUY,3324286477,28063217088,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,4,BOSTON OMAHA CORP-CL A,6412898560,1,,6/24/2024,,6/24/2024 12:10,6/24/2024,6/25/2024,NYSE,13.87,55.48,-55.48,0,0,USD,-55.48,13.99,55.48,0,0.48,BUY,3324286477,28063288609,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,137,BOSTON OMAHA CORP-CL A,6412930399,1,,6/24/2024,,6/24/2024 12:15,6/24/2024,6/25/2024,NYSE,13.87,1900.19,-1900.19,0,-0.05,USD,-1900.24,13.99,1900.24,0,16.44,BUY,3324286477,28063378224,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,430,BOSTON OMAHA CORP-CL A,6412930400,1,,6/24/2024,,6/24/2024 12:15,6/24/2024,6/25/2024,NYSE,13.87,5964.1,-5964.1,0,-2.15,USD,-5966.25,13.99,5966.25,0,51.6,BUY,3324286477,28063378229,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,360,BOSTON OMAHA CORP-CL A,6412930402,1,,6/24/2024,,6/24/2024 12:15,6/24/2024,6/25/2024,NYSE,13.87,4993.2,-4993.2,0,-1.8,USD,-4995,13.99,4995,0,43.2,BUY,3324286477,28063378234,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,,USD,1,STK,BOC,US1010441053,ISIN,1000,BOSTON OMAHA CORP-CL A,6413078763,1,,6/24/2024,,6/24/2024 12:39,6/24/2024,6/25/2024,NYSE,13.85,13850,-13850,0,-5,USD,-13855,13.99,13855,0,140,BUY,3324417665,28063757105,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,500,BOSTON OMAHA CORP-CL A,6413363805,1,,6/24/2024,,6/24/2024 13:22,6/24/2024,6/25/2024,DARK,13.79,6895,-6895,0,-2.5,USD,-6897.5,13.99,6897.5,0,100,BUY,3324581760,28064597075,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,400,BOSTON OMAHA CORP-CL A,6413363814,1,,6/24/2024,,6/24/2024 13:22,6/24/2024,6/25/2024,IBKRATS,13.79,5516,-5516,0,-2,USD,-5518,13.99,5518,0,80,BUY,3324581760,28064597078,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6413363830,1,,6/24/2024,,6/24/2024 13:22,6/24/2024,6/25/2024,DARK,13.786,1378.6,-1378.6,0,-0.5,USD,-1379.1,13.99,1379.1,0,20.4,BUY,3324581760,28064597085,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,200,BOSTON OMAHA CORP-CL A,6413451851,1,,6/24/2024,,6/24/2024 13:36,6/24/2024,6/25/2024,DARK,13.78,2756,-2756,0,-1,USD,-2757,13.99,2757,0,42,BUY,3324633307,28064829063,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,200,BOSTON OMAHA CORP-CL A,6413451916,1,,6/24/2024,,6/24/2024 13:36,6/24/2024,6/25/2024,DARK,13.778,2755.6,-2755.6,0,-1,USD,-2756.6,13.99,2756.6,0,42.4,BUY,3324633307,28064829085,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,600,BOSTON OMAHA CORP-CL A,6413451968,1,,6/24/2024,,6/24/2024 13:36,6/24/2024,6/25/2024,DARK,13.7799,8267.94,-8267.94,0,-3,USD,-8270.94,13.99,8270.94,0,126.06,BUY,3324633307,28064829091,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,426,BOSTON OMAHA CORP-CL A,6413467180,1,,6/24/2024,,6/24/2024 13:38,6/24/2024,6/25/2024,NYSE,13.81,5883.06,-5883.06,0,-2.13,USD,-5885.19,13.99,5885.19,0,76.68,BUY,3324642517,28064879451,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,574,BOSTON OMAHA CORP-CL A,6413467209,1,,6/24/2024,,6/24/2024 13:38,6/24/2024,6/25/2024,NYSE,13.81,7926.94,-7926.94,0,-2.87,USD,-7929.81,13.99,7929.81,0,103.32,BUY,3324642517,28064879454,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,5,BOSTON OMAHA CORP-CL A,6413747292,1,,6/24/2024,,6/24/2024 14:28,6/24/2024,6/25/2024,NYSE,13.75,68.75,-68.75,0,-0.6875,USD,-69.4375,13.99,69.4375,0,1.2,BUY,3324787857,28066078190,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,995,BOSTON OMAHA CORP-CL A,6413747305,1,,6/24/2024,,6/24/2024 14:28,6/24/2024,6/25/2024,NYSE,13.75,13681.25,-13681.25,0,-4.3125,USD,-13685.5625,13.99,13685.5625,0,238.8,BUY,3324787857,28066078194,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,,USD,1,STK,BOC,US1010441053,ISIN,128,BOSTON OMAHA CORP-CL A,6418299909,1,,6/25/2024,,6/25/2024 19:35,6/25/2024,6/26/2024,ARCA,13.68,1751.04,-1751.04,0,-1,USD,-1752.04,13.74,1752.04,0,7.68,BUY,3327430582,28084968583,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,472,BOSTON OMAHA CORP-CL A,6419781251,1,,6/26/2024,,6/26/2024 10:16,6/26/2024,6/27/2024,DARK,13.528,6385.216,-6385.216,0,-2.36,USD,-6387.576,13.4,6387.576,0,-60.416,BUY,3328323809,28092966075,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6419781262,1,,6/26/2024,,6/26/2024 10:16,6/26/2024,6/27/2024,DARK,13.528,1352.8,-1352.8,0,-0.5,USD,-1353.3,13.4,1353.3,0,-12.8,BUY,3328323809,28092966122,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6419781272,1,,6/26/2024,,6/26/2024 10:16,6/26/2024,6/27/2024,DARK,13.525,4057.5,-4057.5,0,-1.5,USD,-4059,13.4,4059,0,-37.5,BUY,3328323809,28092966137,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,,USD,1,STK,BOC,US1010441053,ISIN,1000,BOSTON OMAHA CORP-CL A,6420168491,1,,6/26/2024,,6/26/2024 10:51,6/26/2024,6/27/2024,DARK,13.405,13405,-13405,0,-5,USD,-13410,13.4,13410,0,-5,BUY,3328546199,28094100403,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,600,BOSTON OMAHA CORP-CL A,6420726533,1,,6/26/2024,,6/26/2024 11:58,6/26/2024,6/27/2024,DARK,13.4152,8049.12,-8049.12,0,-3,USD,-8052.12,13.4,8052.12,0,-9.12,BUY,3328874116,28095680885,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6420726539,1,,6/26/2024,,6/26/2024 11:58,6/26/2024,6/27/2024,DARK,13.405,4021.5,-4021.5,0,-1.5,USD,-4023,13.4,4023,0,-1.5,BUY,3328874116,28095680900,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6420726551,1,,6/26/2024,,6/26/2024 11:58,6/26/2024,6/27/2024,DARK,13.414,1341.4,-1341.4,0,-0.5,USD,-1341.9,13.4,1341.9,0,-1.4,BUY,3328874116,28095680909,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6420931451,1,,6/26/2024,,6/26/2024 12:30,6/26/2024,6/27/2024,DARK,13.358,1335.8,-1335.8,0,-1,USD,-1336.8,13.4,1336.8,0,4.2,BUY,3328998747,28096437102,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,600,BOSTON OMAHA CORP-CL A,6420931455,1,,6/26/2024,,6/26/2024 12:30,6/26/2024,6/27/2024,DARK,13.3599,8015.94,-8015.94,0,-2.5,USD,-8018.44,13.4,8018.44,0,24.06,BUY,3328998747,28096437151,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6420931471,1,,6/26/2024,,6/26/2024 12:30,6/26/2024,6/27/2024,DARK,13.36,4008,-4008,0,-1.5,USD,-4009.5,13.4,4009.5,0,12,BUY,3328998747,28096437171,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,21,BOSTON OMAHA CORP-CL A,6420943443,1,,6/26/2024,,6/26/2024 12:33,6/26/2024,6/27/2024,ARCA,13.36,280.56,-280.56,0,-1,USD,-281.56,13.4,281.56,0,0.84,BUY,3329006596,28096512549,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6420943452,1,,6/26/2024,,6/26/2024 12:33,6/26/2024,6/27/2024,ARCA,13.36,1336,-1336,0,0,USD,-1336,13.4,1336,0,4,BUY,3329006596,28096512566,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,200,BOSTON OMAHA CORP-CL A,6420943458,1,,6/26/2024,,6/26/2024 12:33,6/26/2024,6/27/2024,DARK,13.36,2672,-2672,0,-0.605,USD,-2672.605,13.4,2672.605,0,8,BUY,3329006596,28096512587,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,9,BOSTON OMAHA CORP-CL A,6420943459,1,,6/26/2024,,6/26/2024 12:33,6/26/2024,6/27/2024,ARCA,13.36,120.24,-120.24,0,-0.045,USD,-120.285,13.4,120.285,0,0.36,BUY,3329006596,28096512608,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6420943463,1,,6/26/2024,,6/26/2024 12:33,6/26/2024,6/27/2024,DARK,13.36,1336,-1336,0,-0.5,USD,-1336.5,13.4,1336.5,0,4,BUY,3329006596,28096512626,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,20,BOSTON OMAHA CORP-CL A,6420964129,1,,6/26/2024,,6/26/2024 12:36,6/26/2024,6/27/2024,NYSE,13.36,267.2,-267.2,0,-0.1,USD,-267.3,13.4,267.3,0,0.8,BUY,3329006596,28096597029,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,185,BOSTON OMAHA CORP-CL A,6420964196,1,,6/26/2024,,6/26/2024 12:36,6/26/2024,6/27/2024,NYSE,13.36,2471.6,-2471.6,0,-0.925,USD,-2472.525,13.4,2472.525,0,7.4,BUY,3329006596,28096597075,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6420964425,1,,6/26/2024,,6/26/2024 12:36,6/26/2024,6/27/2024,NYSE,13.36,4008,-4008,0,-1.5,USD,-4009.5,13.4,4009.5,0,12,BUY,3329006596,28096599630,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,65,BOSTON OMAHA CORP-CL A,6420964494,1,,6/26/2024,,6/26/2024 12:36,6/26/2024,6/27/2024,NYSE,13.36,868.4,-868.4,0,-0.325,USD,-868.725,13.4,868.725,0,2.6,BUY,3329006596,28096599702,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,157,BOSTON OMAHA CORP-CL A,6421045297,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,2094.38,-2094.38,0,-1,USD,-2095.38,13.4,2095.38,0,9.42,BUY,3329071115,28096934941,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,74,BOSTON OMAHA CORP-CL A,6421045305,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,987.16,-987.16,0,-0.155,USD,-987.315,13.4,987.315,0,4.44,BUY,3329071115,28096934945,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421045338,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,1334,-1334,0,-0.5,USD,-1334.5,13.4,1334.5,0,6,BUY,3329071115,28096934950,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421045401,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,1334,-1334,0,-0.5,USD,-1334.5,13.4,1334.5,0,6,BUY,3329071115,28096934983,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,1,BOSTON OMAHA CORP-CL A,6421045403,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,13.34,-13.34,0,-0.005,USD,-13.345,13.4,13.345,0,0.06,BUY,3329071115,28096934986,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,256,BOSTON OMAHA CORP-CL A,6421045430,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,3415.04,-3415.04,0,-1.28,USD,-3416.32,13.4,3416.32,0,15.36,BUY,3329071115,28096934999,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,64,BOSTON OMAHA CORP-CL A,6421045457,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,853.76,-853.76,0,-0.32,USD,-854.08,13.4,854.08,0,3.84,BUY,3329071115,28096935007,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,248,BOSTON OMAHA CORP-CL A,6421045484,1,,6/26/2024,,6/26/2024 12:48,6/26/2024,6/27/2024,NYSE,13.34,3308.32,-3308.32,0,-1.24,USD,-3309.56,13.4,3309.56,0,14.88,BUY,3329071115,28096935046,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,1,BOSTON OMAHA CORP-CL A,6421094306,1,,6/26/2024,,6/26/2024 12:57,6/26/2024,6/27/2024,NYSE,13.35,13.35,-13.35,0,-0.1365,USD,-13.4865,13.4,13.4865,0,0.05,BUY,3329098828,28097131504,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,99,BOSTON OMAHA CORP-CL A,6421094312,1,,6/26/2024,,6/26/2024 12:57,6/26/2024,6/27/2024,NYSE,13.35,1321.65,-1321.65,0,-0.8635,USD,-1322.5135,13.4,1322.5135,0,4.95,BUY,3329098828,28097131518,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,700,BOSTON OMAHA CORP-CL A,6421094315,1,,6/26/2024,,6/26/2024 12:57,6/26/2024,6/27/2024,DARK,13.35,9345,-9345,0,-3,USD,-9348,13.4,9348,0,35,BUY,3329098828,28097131534,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421094319,1,,6/26/2024,,6/26/2024 12:57,6/26/2024,6/27/2024,DARK,13.3499,1334.99,-1334.99,0,-0.5,USD,-1335.49,13.4,1335.49,0,5.01,BUY,3329098828,28097131539,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421094325,1,,6/26/2024,,6/26/2024 12:57,6/26/2024,6/27/2024,IBKRATS,13.35,1335,-1335,0,-0.5,USD,-1335.5,13.4,1335.5,0,5,BUY,3329098828,28097131556,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6421148791,1,,6/26/2024,,6/26/2024 13:09,6/26/2024,6/27/2024,IBKRATS,13.34,4002,-4002,0,-1.5,USD,-4003.5,13.4,4003.5,0,18,BUY,3329130371,28097384521,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421148800,1,,6/26/2024,,6/26/2024 13:09,6/26/2024,6/27/2024,DARK,13.338,1333.8,-1333.8,0,-0.5,USD,-1334.3,13.4,1334.3,0,6.2,BUY,3329130371,28097384540,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,600,BOSTON OMAHA CORP-CL A,6421148825,1,,6/26/2024,,6/26/2024 13:09,6/26/2024,6/27/2024,DARK,13.3399,8003.94,-8003.94,0,-3,USD,-8006.94,13.4,8006.94,0,36.06,BUY,3329130371,28097384562,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,,USD,1,STK,BOC,US1010441053,ISIN,1000,BOSTON OMAHA CORP-CL A,6421308645,1,,6/26/2024,,6/26/2024 13:45,6/26/2024,6/27/2024,NYSE,13.32,13320,-13320,0,-5,USD,-13325,13.4,13325,0,80,BUY,3329224736,28098045062,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6421382174,1,,6/26/2024,,6/26/2024 14:02,6/26/2024,6/27/2024,IBKRATS,13.31,3993,-3993,0,-1.5,USD,-3994.5,13.4,3994.5,0,27,BUY,3329268286,28098253134,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421382183,1,,6/26/2024,,6/26/2024 14:02,6/26/2024,6/27/2024,DARK,13.316,1331.6,-1331.6,0,-0.5,USD,-1332.1,13.4,1332.1,0,8.4,BUY,3329268286,28098253158,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421382185,1,,6/26/2024,,6/26/2024 14:02,6/26/2024,6/27/2024,DARK,13.318,1331.8,-1331.8,0,-0.5,USD,-1332.3,13.4,1332.3,0,8.2,BUY,3329268286,28098253164,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,400,BOSTON OMAHA CORP-CL A,6421382192,1,,6/26/2024,,6/26/2024 14:02,6/26/2024,6/27/2024,DARK,13.3176,5327.04,-5327.04,0,-2,USD,-5329.04,13.4,5329.04,0,32.96,BUY,3329268286,28098253169,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421382198,1,,6/26/2024,,6/26/2024 14:02,6/26/2024,6/27/2024,DARK,13.31,1331,-1331,0,-0.5,USD,-1331.5,13.4,1331.5,0,9,BUY,3329268286,28098253178,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421906015,1,,6/26/2024,,6/26/2024 15:45,6/26/2024,6/27/2024,IBKRATS,13.41,1341,-1341,0,-1,USD,-1342,13.4,1342,0,-1,BUY,3329561830,28099870147,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6421906059,1,,6/26/2024,,6/26/2024 15:45,6/26/2024,6/27/2024,DARK,13.418,4025.4,-4025.4,0,-1,USD,-4026.4,13.4,4026.4,0,-5.4,BUY,3329561830,28099870192,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,500,BOSTON OMAHA CORP-CL A,6421906075,1,,6/26/2024,,6/26/2024 15:45,6/26/2024,6/27/2024,DARK,13.4172,6708.6,-6708.6,0,-2.5,USD,-6711.1,13.4,6711.1,0,-8.6,BUY,3329561830,28099870233,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6421906089,1,,6/26/2024,,6/26/2024 15:45,6/26/2024,6/27/2024,DARK,13.416,1341.6,-1341.6,0,-0.5,USD,-1342.1,13.4,1342.1,0,-1.6,BUY,3329561830,28099870244,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,300,BOSTON OMAHA CORP-CL A,6425302433,1,,6/27/2024,,6/27/2024 14:17,6/27/2024,6/28/2024,DARK,13.29,3987,-3987,0,-1.5,USD,-3988.5,13.46,3988.5,0,51,BUY,3331577496,28114933698,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6425302446,1,,6/27/2024,,6/27/2024 14:17,6/27/2024,6/28/2024,DARK,13.296,1329.6,-1329.6,0,-0.5,USD,-1330.1,13.46,1330.1,0,16.4,BUY,3331577496,28114933700,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,600,BOSTON OMAHA CORP-CL A,6425302466,1,,6/27/2024,,6/27/2024 14:17,6/27/2024,6/28/2024,DARK,13.296,7977.6,-7977.6,0,-3,USD,-7980.6,13.46,7980.6,0,98.4,BUY,3331577496,28114933702,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,400,BOSTON OMAHA CORP-CL A,6429483702,1,,6/28/2024,,6/28/2024 14:19,6/28/2024,7/1/2024,DARK,13.4,5360,-5360,0,-2,USD,-5362,13.46,5362,0,24,BUY,3334045271,28132746143,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,100,BOSTON OMAHA CORP-CL A,6429483829,1,,6/28/2024,,6/28/2024 14:19,6/28/2024,7/1/2024,NYSE,13.4,1340,-1340,0,-0.5,USD,-1340.5,13.46,1340.5,0,6,BUY,3334045271,28132746156,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,500,BOSTON OMAHA CORP-CL A,6429483843,1,,6/28/2024,,6/28/2024 14:19,6/28/2024,7/1/2024,NYSE,13.4,6700,-6700,0,-2.5,USD,-6702.5,13.46,6702.5,0,30,BUY,3334045271,28132746160,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
O,P,USD,1,STK,BOC,US1010441053,ISIN,700,BOSTON OMAHA CORP-CL A,6429518096,1,,6/28/2024,,6/28/2024 14:26,6/28/2024,7/1/2024,DARK,13.39,9373,-9373,0,-3.5,USD,-9376.5,13.46,9376.5,0,49,BUY,3334066653,28132776783,,,,,LMT,0,0,101044105,US1010441053,BBG0021J73K6
