tax_lot_id,dim_time_id,dim_security_id,side,cost_basis,open_date_time,quantity,holding_period_date
5efc61ec-7611-468a-93a4-0fe6017f240c,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.825,5/14/2024,1,5/14/2024
5f11e5e4-255d-4849-b33a-39b2f23e87d7,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,2.905,10/19/2020,200,10/19/2020
5f12d200-6895-4c30-b19a-6830b630a02e,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.6828,5/9/2022,25,5/9/2022
5f17bd83-ca35-42a0-885a-dffb9bc9701a,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.1,4/29/2021,450,4/29/2021
5f1acc46-c42f-4f8f-97d7-632ae26f804d,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,7.515,6/14/2024,1000,6/14/2024
5f1af632-f507-4376-a013-d2dead46d905,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.03,5/10/2021,186,5/10/2021
5f1d2365-900a-4cd7-8131-2aa5b4340cc7,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,62.3585,10/19/2023,200,10/19/2023
5f21ad3c-2226-462e-b71c-4f7be971f7ba,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.885,1/1/2024,2983,1/1/2024
5f28edf2-4cc2-40f2-89c4-8808d343510e,20240630,31eb8786-bed5-4060-ae9f-3c3532b7ad13,Long,60.80425,5/19/2023,20,5/19/2023
5f310c51-fcb0-4eef-bfb0-3361463838e3,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.345,6/26/2024,248,6/26/2024
5f38dd8c-4ec6-4f37-9dbf-a2cfa95dcb5e,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.89208208,4/11/2024,2000,4/11/2024
5f45a75a-fdfd-458c-b5ec-8df05446e597,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.0088,8/17/2023,1,8/17/2023
5f45c70f-0c06-4549-92d6-ce585a8e475d,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.705,11/2/2022,100,11/2/2022
5f46252a-5b13-4fd2-9240-08e4c29d6034,20240630,14d248ec-95f0-4354-93ea-928b44ee18ab,Long,272.6976667,10/1/2021,30,10/1/2021
5f462576-e0ca-40e3-9a1f-a2e3b680d30b,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,17.885,6/21/2024,3,6/21/2024
5f60d174-a3d3-4164-b974-073385d1a73c,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.465909918,4/28/2024,6594,4/28/2024
5f6415a6-539b-4f1d-9445-e41b612ed404,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.003183024,5/9/2021,1885,5/9/2021
5f674b4c-7eca-4de3-82cf-b713a72d0dc3,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.565,11/2/2022,100,11/2/2022
5f73d5a5-796f-43b6-b88b-c590659d4b52,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.595,11/2/2022,100,11/2/2022
5f7b0e02-5180-4c19-b082-e064116cde51,20240630,f0076f9c-6fed-478e-92c1-ef7318c1f3f7,Long,4.755,10/26/2020,50,10/26/2020
5f7b51bf-846b-4a09-8bc4-dc4a2d83d749,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.81,5/25/2021,360,5/25/2021
5f88c837-a56a-4af5-a38a-d4e6fd18e91c,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.862081225,3/7/2024,2000,3/7/2024
5f8a54b4-b0f3-4583-8d76-148c8557ed6a,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.27,8/29/2023,497,8/29/2023
5f96c6bb-e301-42e2-a322-c4d926d3b50a,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.825,5/29/2024,200,5/29/2024
5fa4bd6d-7489-4c00-a1ce-6facb031a200,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.205,5/29/2024,200,5/29/2024
5fa70c10-0142-453c-a762-58759c49664b,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.58,6/8/2023,100,6/8/2023
5fb3a9ef-b7e5-4fd5-b6ac-67f43df7cead,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.4356,5/28/2024,10000,5/28/2024
5fb5636c-5c26-4c25-ab3c-2b81bd233316,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,15.245,10/8/2021,100,10/8/2021
5fb6f2af-7cc1-4892-9032-1ea491986c23,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,14.955,11/9/2021,15,11/9/2021
5fb7a07d-5b87-47fd-a89d-386c143f6104,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.655,11/2/2022,100,11/2/2022
5fb8cd90-9f56-4768-8646-fd3d93e54a0f,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.162528,5/7/2021,2710,5/7/2021
5fc9c977-9217-4d10-9b7e-27a02993d8b2,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.435032845,5/20/2024,16440,5/20/2024
5fd1d89b-ccd0-4fc7-b9f4-1af4138436ab,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,15.305,5/8/2024,50,5/8/2024
5fd1f0ce-f599-4311-9645-d5252d5a94d2,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.645,10/11/2022,18,10/11/2022
5fd68720-7883-463f-aa23-39879662bd0b,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,3.62,1/20/2022,50,1/20/2022
5fda3556-5d57-4e7f-a5df-40a9b434d0fa,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,2.545,10/30/2020,907,10/30/2020
5fe3fd0d-ebf3-4420-a0fe-29d703140e97,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.5235,11/7/2022,100,11/7/2022
5fed5c98-f7f4-4db4-8902-72eb52dd014d,20240630,6994f63d-0e4a-44b9-bed3-f923b1e4835d,Long,41.83,8/21/2023,100,8/21/2023
5ff00c86-0f52-4a24-8803-d3222968a32c,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,0.9842,11/1/2023,51,11/1/2023
5ff6cf8f-e0b0-49ca-b74e-b4f63304069a,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.495,5/21/2024,705,5/21/2024
5ffa3ffc-4d01-4725-99eb-975c515560db,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,59.605,10/27/2023,200,10/27/2023
600c99bc-5981-43b3-89d9-442f4257235d,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,2.545,10/30/2020,11,10/30/2020
6010ca12-585d-4e88-ad74-e9700951388a,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.94308379,3/7/2024,2000,3/7/2024
60157d11-a1be-4ff2-9b96-1244d24d8060,20240630,e336e542-10c6-4319-85b6-6b0038328d9d,Short,120.0188738,5/2/2024,-6,5/2/2024
6027d010-f31f-45aa-b722-a5bf6adb1f04,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.380452962,6/4/2024,574,6/4/2024
602c2d54-4190-46d2-81d1-0f48ba7cbaab,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,3.196142915,2/26/2024,2000,2/26/2024
602cd6ea-d8d6-41a8-aa0a-885d78ea607d,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.695,2/11/2024,600,2/11/2024
602f1435-a246-454d-ac88-f41870fe1229,20240630,bc555edc-6832-4caa-b082-f7d617c4534a,Long,8.685,6/28/2024,178,6/28/2024
603a008b-9adb-44cc-a14b-22b5dc83b23e,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.385,5/22/2024,300,5/22/2024
603a2110-bc39-4749-9646-52bb6e88d0ef,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,2.545,10/30/2020,2,10/30/2020
60410e3a-20e4-4fb9-837c-83194a157522,20240630,7109070c-a09a-41f5-aae6-0ca7c0856208,Short,316.6910292,6/12/2024,-50,6/12/2024
6044c0bd-6a90-441b-ab60-f41ee4643e91,20240630,56201eda-dcd2-448e-90ff-aca59bc41a31,Long,87.915,2/28/2023,100,2/28/2023
6045090c-dcab-48e7-a8a3-08aadf79afbd,20240630,05146017-de46-47d0-ae07-de10f72cc04f,Long,8.13,4/26/2024,290,4/26/2024
6055e9c5-2454-4f2c-8b33-4e4ca5e51ee4,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.493,6/14/2024,11300,6/14/2024
6059c01c-e332-4976-8196-d47cd73a7486,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.0403,8/17/2023,3,8/17/2023
60676414-f13e-4abe-a1d6-5ed5f3cffa33,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,14.905,11/5/2021,182,11/5/2021
606e4905-cd5d-4bf0-9aaa-652e08f98eb3,20240630,bc81e593-fc5c-445b-909a-42a09b7c7cb4,Long,0.6380171,3/7/2024,500,3/7/2024
607368c2-1103-4316-af6f-4e0ad57387d9,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.18,9/15/2023,337,9/15/2023
60749d87-49b4-40ae-a3cc-d3adb6370622,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,13.8915,6/30/2021,100,6/30/2021
60763a31-8fd9-45fe-a7c2-3c34fa30d398,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.49,6/14/2024,40,6/14/2024
6081c017-1251-4ab5-8c84-c3348d9d259d,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.8,5/25/2021,51,5/25/2021
60a9536e-8e62-426d-9350-19919d330635,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,15.305,5/8/2024,100,5/8/2024
60acf499-42db-4530-ab44-d6316314a6d4,20240630,bc555edc-6832-4caa-b082-f7d617c4534a,Long,9.7,6/12/2024,40,6/12/2024
60ae5410-71b0-44c6-bdc0-8fab25941d81,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,3.18,8/19/2020,77,8/19/2020
60b004f4-ec75-4ea9-8f39-4df6b96a094c,20240630,0ab33f96-5ad9-4007-91e7-2d47440d282e,Long,26.1499,3/14/2022,100,3/14/2022
60c2f367-2bef-4640-ac11-888032da393b,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,15.115,5/10/2024,700,5/10/2024
60d293a6-d052-4b49-9000-9bba15b06d75,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,19.5445,5/23/2024,332,5/23/2024
60d42aa1-d88e-4d6c-9db3-860f46df3435,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.166713092,6/11/2021,359,6/11/2021
60d7a017-28c1-4d0a-8e5d-3e9143f9b44a,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.511022535,5/20/2024,10000,5/20/2024
60de1af0-0fd9-43ea-aa47-8138fc6208e0,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.044945455,9/12/2023,990,9/12/2023
60f39793-89f2-4f43-885e-074705ebbce4,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.389218009,6/5/2024,422,6/5/2024
61002691-cba0-4562-b824-420a0c25e5b4,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,24.81213333,10/3/2023,300,10/3/2023
61050fad-064a-4c6f-9ed3-96a29d4a3415,20240630,aa478ec0-a10d-4373-b38e-db61689bf461,Long,5.136,5/17/2021,1000,5/17/2021
61053532-b5ef-41e3-a27d-dcb74f7d2b3b,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,8.715,8/19/2022,45,8/19/2022
6109dd90-6b9b-4b25-9189-df36dd2a70e0,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.560571646,4/10/2024,10496,4/10/2024
611d91df-2460-4c8d-a69b-7386f71b3ef1,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.133,3/22/2024,200,3/22/2024
612b6f8a-6b6e-40ee-b8ae-ba8e40592fa6,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,24.66,3/13/2023,50,3/13/2023
61389520-e2a2-40e6-951a-17ef1d462a37,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.1822,7/6/2023,369,7/6/2023
614899ab-be8c-411d-9e43-07cb42e85d32,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.843,5/29/2024,1900,5/29/2024
6149ac15-b702-4e76-94fb-158bb3d5efa3,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.6604,5/9/2022,50,5/9/2022
614c4f11-3f82-4a42-b675-a5b2e6963fab,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.475,11/10/2022,100,11/10/2022
6157288e-5c46-4358-9d06-932ee1ee851f,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.43,5/12/2024,550,5/12/2024
61573288-9686-4a85-9758-e9aeaa0dc737,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.404080882,12/28/2022,544,12/28/2022
616202a5-a65e-4f1f-b6c5-d4256d478e91,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,16.8,7/20/2021,100,7/20/2021
616406d7-2596-4944-bc89-31352db7aa9c,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.90308265,3/26/2024,2000,3/26/2024
6166bbef-1429-4e16-83fe-825326f8ae3c,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,12.6,11/19/2021,45,11/19/2021
61761bbd-f986-4aa3-9f87-3250b99b0a58,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,56.24347826,6/18/2024,23,6/18/2024
6184346e-acf5-42a7-982a-5b7525cf975c,20240630,bc555edc-6832-4caa-b082-f7d617c4534a,Long,9.805,6/11/2024,775,6/11/2024
618e407c-6ee4-46d6-bfda-55f27bf0a395,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.405,3/30/2023,100,3/30/2023
61927282-3dac-459c-8bf7-d06af1e46581,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.3906,6/3/2024,10000,6/3/2024
61981271-c6b3-471d-9fcd-059617b03921,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.665,11/2/2022,400,11/2/2022
6198a95b-5274-4cb3-b6ac-cde7980dc863,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,0.9842,11/1/2023,148,11/1/2023
619ba0b5-4ee9-4613-bf8f-2880a76c1cb4,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.435,5/15/2024,24,5/15/2024
61a8d154-d4f9-400d-9077-da7633aba395,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.432238806,5/2/2024,2680,5/2/2024
61aa9828-40ad-4bc9-9a5d-d7c26b1015df,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.095,3/20/2024,400,3/20/2024
61ba5399-d47e-4f04-8aa1-63ce49bf52ec,20240630,f0076f9c-6fed-478e-92c1-ef7318c1f3f7,Long,4.755,10/26/2020,78,10/26/2020
61bf6111-9873-4b90-ad19-82d04df8374f,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.8052798,4/8/2024,2000,4/8/2024
61c37092-1e7c-4707-8a57-519a988dc301,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.3975,6/3/2024,800,6/3/2024
61d2af23-b9b8-4212-af49-be864d317606,20240630,bc555edc-6832-4caa-b082-f7d617c4534a,Long,9.904807692,6/3/2024,832,6/3/2024
61f53d41-9519-4565-970d-3facc1c47f2f,20240630,e336e542-10c6-4319-85b6-6b0038328d9d,Short,107.6268419,6/6/2024,-10,6/6/2024
61f5ec19-e752-4065-9b5d-8e25f2034f23,20240630,d8ca130e-1ece-4c64-8713-63d8776b8b49,Long,33.9625,6/5/2024,20000,6/5/2024
62038e44-a933-4efc-b50c-842750b052b1,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,10.785,7/16/2021,999,7/16/2021
6209c814-3995-4f1e-bbef-5e855eecdcd9,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.385308,6/4/2024,20000,6/4/2024
620c52bd-4541-406f-96d3-10a1dd7f7f82,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.78010101,6/20/2024,99,6/20/2024
620f12fd-6451-443f-924e-2d235369b35a,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,1.13952381,6/14/2024,105,6/14/2024
622e07be-eac2-432c-9312-ee19a5b85942,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.675,11/2/2022,100,11/2/2022
62344c5b-b50a-4dc2-97fa-3a71c42ff0c5,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.795,6/3/2024,100,6/3/2024
623b4d21-5553-4684-85a1-db186d7641f7,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.511172535,5/20/2024,4000,5/20/2024
623e43c6-a5a7-4b77-83b5-878e05738f53,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.44,5/20/2024,2741,5/20/2024
6258e60a-4083-43d2-b00a-efd17996a90a,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.034968136,8/17/2023,499,8/17/2023
6259138e-929f-4146-8812-be2f77b0cebe,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,6.57,10/26/2022,900,10/26/2022
6265cb58-33fc-4a98-8a26-0f0857be5576,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,22.385,3/13/2023,100,3/13/2023
6268a54d-677b-4c57-9b2f-723969bc4399,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,11.3404935,1/20/2022,7000,1/20/2022
626d6d76-e33f-4a28-a694-b54b3c9b3d10,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.439056795,5/19/2024,1479,5/19/2024
6270d8a1-c437-4203-800e-880fc57ccf7b,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,15.236,5/8/2024,100,5/8/2024
627412cf-35ad-439e-b58b-c4e7f7ef2ff1,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.625,11/22/2022,68,11/22/2022
627ffed8-833f-4713-830c-666138a8f127,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,6.56,10/26/2022,1,10/26/2022
6282e69f-6962-4820-81ec-9bc87fa2e02d,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.495499542,7/26/2023,1091,7/26/2023
6286ce83-91e7-430a-b657-353332a0c34d,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,13.855,5/29/2024,100,5/29/2024
62af01d7-c2c6-44a9-91c1-cdebf143950a,20240630,bcbffc00-335f-42cc-a124-7fa33aef5892,Long,31.982,3/13/2023,250,3/13/2023
62bc8299-011a-4632-854b-9d7ecbc905b1,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,67.5,4/12/2023,85,4/12/2023
62bc85cd-4e2d-4fa9-833d-9dd132f16186,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.615,6/4/2024,2100,6/4/2024
62c6ef92-b3e5-4926-ab6b-93a730b88efc,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.07,4/30/2021,66,4/30/2021
62c78106-bb11-49ad-bf97-154cbcc355f0,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,13.415,11/15/2021,10,11/15/2021
62dd4f47-1e15-470f-8a60-3e7436260433,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.161001266,6/10/2021,259,6/10/2021
62ed1577-7be7-43da-9459-12d06db29c70,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.34,10/20/2022,100,10/20/2022
62ef521c-ffb1-4bf1-995a-18efd7840707,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,14.82,5/17/2024,50,5/17/2024
62f3135e-41a6-4ebf-8f55-5c0ee561d447,20240630,bc555edc-6832-4caa-b082-f7d617c4534a,Long,10.76166667,5/30/2024,24,5/30/2024
62f9dabb-a1ff-47d9-a313-1447c691158f,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.33,10/20/2022,52,10/20/2022
6304c75c-e255-4e51-b4e9-ca297bd5ba69,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.5023,11/7/2022,400,11/7/2022
63094748-eeff-4e72-b91c-c24b1ab334e5,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.38,6/5/2024,360,6/5/2024
631c8087-9912-44b0-8c69-5248ef9563d2,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,13.305,11/17/2021,100,11/17/2021
631ead77-8b57-420b-9b6d-6c9ec43146fe,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.895,6/17/2024,794,6/17/2024
6327cc13-e6d1-435d-93cf-d84ce1d19905,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,14.315,11/10/2021,1000,11/10/2021
632aa123-7c5f-430d-b7e5-edb5fd02bed6,20240630,05146017-de46-47d0-ae07-de10f72cc04f,Long,8.27,4/18/2024,2000,4/18/2024
633a9047-3e31-4f77-9d94-ce2192a694bd,20240630,05146017-de46-47d0-ae07-de10f72cc04f,Long,8.14,4/25/2024,1203,4/25/2024
633bc16e-5e6a-4900-8016-83e853942ddf,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.395,6/28/2024,200,6/28/2024
63423b4e-69b8-4705-aa5e-63d6c939449e,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,20.09403633,2/8/2022,500,2/8/2022
6344e23d-9d60-41e7-bfae-8b7ca9719bf3,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,6.53,3/11/2022,2000,3/11/2022
63479489-a1e9-4e79-852e-803dd223891b,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,19.665,5/23/2024,28,5/23/2024
634b18f4-ae82-4207-87d4-5b583716c308,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.122,9/17/2023,3000,9/17/2023
6358b422-3fc2-43f1-861f-790ce8a09354,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.315,6/26/2024,100,6/26/2024
635cb6ea-3539-4ef6-b86e-f5093c72d974,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.315,10/20/2022,150,10/20/2022
636d16de-75e1-4ba5-b68e-77ef49e05f96,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.66,2/20/2024,10,2/20/2024
6371909f-e7e2-4956-86aa-bc4205ba6f65,20240630,7109070c-a09a-41f5-aae6-0ca7c0856208,Short,321.6008932,5/24/2024,-10,5/24/2024
6375a74d-c411-4ef6-8b04-c97d39e3d769,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.435,5/15/2024,22,5/15/2024
637e64a3-1716-43b2-b9fe-507f0ecca431,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,56.125,6/18/2024,300,6/18/2024
637ffe03-9d73-4769-8be1-787d42dba470,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.6832,5/9/2022,25,5/9/2022
6383a703-d8cf-4b57-a856-4247c39e70d6,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.355,11/18/2022,3000,11/18/2022
6385cdab-b3d6-4cf5-be8a-abee71a81af4,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.639737,11/2/2022,100,11/2/2022
639308a9-c31e-44e1-842e-a44842519d33,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,15.06,10/8/2021,800,10/8/2021
6396499a-5e4c-4a77-bc5d-29c12bf0165c,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.425,5/12/2024,218,5/12/2024
6397f3a5-84de-4f90-bdc5-d5d38c292158,20240630,bcbffc00-335f-42cc-a124-7fa33aef5892,Long,30.795,3/13/2023,250,3/13/2023
63ad35f3-e716-4584-a98b-78109bc54f40,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.99,6/10/2024,100,6/10/2024
63adb7f0-04a9-4bd3-b218-95f82a467722,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,21.59,5/20/2024,69,5/20/2024
63b8bfaa-9e25-465b-8466-a50c43664109,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.08,4/30/2021,500,4/30/2021
63bd99d2-170a-4eec-b68d-318521aafdec,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,60.80520833,2/20/2024,192,2/20/2024
63ca2a45-77d1-47e7-bb0e-1d18f2533cb3,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.925,4/24/2024,1047,4/24/2024
63caf33e-eb44-4845-abd3-3af431d3cb62,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,11.945,7/14/2021,9,7/14/2021
63dcf9dc-9150-466a-b8c9-36c2c9e19703,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,14.955,11/9/2021,13,11/9/2021
63df4100-84b3-4e07-bbfe-382579fe4549,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.01,5/9/2021,173,5/9/2021
63e9997b-c868-4fc1-b0aa-80698947dafd,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,18.795,7/9/2021,137,7/9/2021
63ec855e-1986-490d-96ea-3077e35ba6f0,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.285,12/30/2022,900,12/30/2022
63f60dc5-500b-4dbe-99c5-c5cc597c377b,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,19.8347375,2/8/2022,800,2/8/2022
64028f0d-85ae-4219-98c6-dd4ba1d2b9e3,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.6,6/5/2024,100,6/5/2024
641a9720-89f8-4265-9333-bb8e6dfada7e,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.855,5/29/2024,100,5/29/2024
641d4f92-0463-49cc-947c-33ee7d86d390,20240630,7e177722-104f-451d-8220-348fb39981cc,Short,14.65257105,6/28/2024,-2,6/28/2024
64201867-d543-4e49-9688-e5ee60560bb6,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.132504,6/11/2021,595,6/11/2021
642b8748-1488-453b-b832-e2c5c6c3cf33,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,3.450876,5/2/2024,1400,5/2/2024
64358515-2468-4471-a47e-4c0225db7403,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,13.855,5/29/2024,100,5/29/2024
643fc391-ce16-4b28-b627-8f1c06671158,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.96,5/10/2021,302,5/10/2021
64417e76-7113-44ef-b295-1c160d3e8c30,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.422517835,6/2/2024,2383,6/2/2024
